age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
55,3,305850,15,1,1,1,1,0,15024,0,40,41,1
48,4,273402,4,1,6,1,1,0,0,1902,40,41,0
56,2,201344,10,6,10,4,1,1,0,0,38,41,0
47,1,218676,14,1,1,1,1,0,0,0,45,41,0
55,1,141807,13,1,1,1,1,0,0,0,40,41,1
41,0,222434,12,1,11,1,1,0,0,0,40,41,0
47,2,266860,10,1,5,1,1,0,0,0,65,41,1
40,2,34113,9,7,1,5,4,0,6849,0,43,41,0
41,2,159549,13,1,5,1,1,0,0,0,40,41,0
21,2,195248,10,7,5,3,5,1,0,0,20,41,0
52,2,109413,9,7,5,5,1,0,0,0,40,41,0
62,2,195343,16,2,3,4,1,0,15020,0,50,41,1
46,2,185291,7,1,2,1,1,0,0,0,45,41,1
35,1,114366,13,1,3,1,1,0,0,0,40,41,0
29,2,169631,9,3,14,3,1,1,0,0,40,41,0
21,2,163870,6,1,4,1,1,0,3908,0,40,41,0
35,2,312232,9,4,10,5,1,0,0,0,50,41,0
46,2,229737,13,1,5,1,1,0,0,0,50,3,1
35,2,161637,16,1,3,1,3,0,0,1902,40,18,1
34,2,106014,10,2,10,5,1,0,0,0,60,41,0
21,2,25265,11,7,8,5,1,0,0,0,30,41,0
29,2,71860,9,1,7,1,1,0,0,0,60,41,0
41,5,94113,14,1,1,1,1,0,0,0,60,41,1
51,1,208003,9,1,5,1,1,0,0,0,40,41,0
22,2,113550,9,7,14,3,1,1,0,0,40,41,0
47,2,83046,13,7,1,5,1,0,0,0,40,41,0
42,5,277488,15,1,3,1,1,0,15024,0,65,41,1
19,2,205830,9,7,4,3,1,1,0,0,40,22,0
46,2,273575,13,1,6,1,1,0,15024,0,40,41,1
23,2,245147,10,7,2,3,2,0,0,0,40,41,0
49,2,274720,9,1,10,1,2,0,0,0,40,41,0
58,1,163047,13,2,3,5,1,1,0,0,40,41,0
41,0,47902,13,1,14,1,1,0,0,0,50,41,1
50,2,128798,13,1,9,1,1,0,0,0,40,41,1
77,2,154205,9,6,14,5,1,1,0,0,10,41,0
27,2,176683,11,1,4,1,1,0,0,0,60,41,0
29,5,104737,9,1,10,1,1,0,0,0,60,41,0
54,2,349340,1,1,10,1,3,0,0,0,40,3,0
39,0,218249,10,4,3,4,2,1,0,0,37,41,0
32,2,281540,10,1,9,1,1,0,0,0,50,41,0
36,3,112847,13,1,3,1,3,0,0,0,40,41,0
24,4,126613,13,7,3,3,1,1,0,0,20,41,0
50,1,145419,14,1,5,1,1,0,7688,0,45,41,1
32,1,34572,9,2,7,5,1,0,0,0,65,41,0
26,2,104045,13,7,1,5,1,1,0,0,40,41,0
38,2,359001,11,1,3,1,1,0,0,0,42,41,0
47,2,105273,13,6,10,4,2,1,6497,0,40,41,0
31,2,201122,10,1,1,1,1,0,0,0,40,41,1
38,2,160035,9,1,10,1,1,0,0,0,55,41,0
50,2,167886,10,1,5,1,1,0,0,0,40,41,1
18,2,32059,7,7,2,3,1,0,0,0,40,41,0
59,5,200453,14,1,5,1,1,0,0,0,40,41,0
56,1,403072,10,1,10,1,1,0,0,0,50,41,1
34,2,37210,9,7,14,3,1,0,0,0,50,41,0
32,2,199416,13,1,3,1,1,0,0,0,40,41,0
29,2,413227,13,7,4,5,1,0,0,0,35,41,0
42,2,226902,13,1,9,1,1,0,0,0,45,41,1
37,2,195189,10,2,4,4,2,1,0,0,40,41,0
36,2,116608,9,2,1,5,1,1,0,0,40,41,0
59,2,99131,14,6,1,5,1,1,0,0,40,41,1
32,2,553405,13,1,5,1,1,0,99999,0,50,41,1
52,4,186117,9,1,11,1,1,0,0,0,56,41,1
29,0,67053,9,7,4,5,3,0,0,0,40,15,0
39,2,347960,15,7,3,5,1,1,14084,0,35,41,1
39,2,325374,10,7,14,5,1,0,0,0,40,41,0
69,2,130413,13,6,1,5,1,1,2346,0,15,41,0
43,2,111949,9,1,4,2,1,1,0,0,35,41,0
39,2,278557,11,1,10,1,1,0,0,1628,48,41,0
19,2,194905,10,7,4,3,1,1,0,0,30,41,0
60,4,195453,11,1,1,1,1,0,0,0,60,41,1
51,2,282549,9,1,8,1,2,0,3137,0,40,41,0
75,2,316119,10,6,3,5,1,1,0,0,8,41,0
37,0,252939,11,7,3,4,2,1,5455,0,40,41,0
20,2,316043,7,7,4,3,2,0,594,0,20,41,0
58,3,319733,9,1,6,1,1,0,0,0,70,41,0
21,0,99199,14,7,6,3,1,0,0,0,15,41,0
28,2,204600,9,4,11,4,1,0,0,0,40,41,0
40,2,173307,6,1,8,1,1,0,0,0,40,41,0
45,1,34446,9,1,6,1,1,0,0,0,50,41,0
40,1,237293,15,1,3,2,1,1,15024,0,40,41,1
41,2,175642,10,7,10,5,1,1,0,0,40,41,0
58,2,203735,9,2,1,4,1,1,0,0,40,41,0
44,4,171589,11,1,10,1,1,0,7688,0,40,41,1
26,2,197967,9,1,5,1,1,0,0,0,65,41,0
29,2,413297,12,7,5,5,1,0,0,0,45,4,0
45,2,240841,14,7,3,5,1,1,0,0,40,41,0
23,2,152189,12,7,4,5,1,0,0,0,40,41,0
39,0,85874,9,2,14,4,1,1,0,0,40,41,0
45,1,176814,16,1,3,1,1,0,15024,0,40,41,1
51,4,133336,14,1,3,1,1,0,15024,0,40,41,1
22,2,362623,9,7,2,3,1,0,0,0,40,41,0
28,2,30912,9,1,14,1,1,0,0,0,40,41,0
23,2,35448,10,7,4,4,1,1,0,0,25,41,0
33,2,173248,9,1,4,1,2,0,0,0,35,41,0
37,2,49626,11,1,9,1,1,0,0,0,43,41,0
19,2,102723,10,7,14,3,1,1,0,0,40,41,0
35,2,168322,7,1,7,1,1,0,0,0,40,41,0
62,2,131117,4,2,9,4,1,1,0,0,38,13,0
25,2,110138,9,7,4,5,1,0,0,0,40,41,0
21,2,107452,9,7,10,4,1,0,0,0,40,41,0
32,2,160594,10,7,4,3,1,0,0,0,35,41,0
32,4,186784,13,1,3,2,1,1,5013,0,45,41,0
70,4,334666,9,6,14,5,1,1,0,0,12,41,0
57,2,104272,7,1,10,1,1,0,0,0,40,41,0
31,2,19491,10,7,10,5,1,0,0,0,40,41,0
37,2,128715,13,1,1,1,1,0,0,0,60,41,1
34,2,128063,9,2,4,4,1,1,0,0,36,41,0
26,1,37023,10,1,7,1,1,0,0,0,78,41,0
44,2,68748,10,1,5,1,1,0,0,0,48,41,0
66,2,140576,4,1,10,1,1,0,0,0,40,41,0
39,4,327435,9,2,10,4,1,1,0,0,40,41,0
31,2,202729,9,1,8,1,1,0,0,0,40,41,1
53,2,277471,11,1,9,1,1,0,0,0,40,41,1
36,2,189670,9,1,8,2,1,1,0,0,50,41,0
61,2,204908,5,1,10,1,1,0,0,0,40,41,0
43,2,171841,13,1,5,1,1,0,0,0,40,41,1
38,2,78247,10,1,1,1,1,0,0,0,40,41,0
26,2,68895,9,7,14,5,1,0,0,0,50,4,0
27,2,56658,9,1,2,1,4,0,0,0,8,41,0
58,4,259216,5,2,4,5,1,1,0,0,40,41,0
37,0,270278,9,2,14,4,1,1,0,0,12,5,0
56,2,238806,4,1,10,1,1,0,0,0,26,41,0
36,2,111128,10,4,1,5,1,0,0,0,60,41,1
29,2,119429,9,7,10,5,2,0,0,0,40,41,0
28,2,73037,6,7,6,4,1,0,0,0,30,41,0
61,1,84409,16,1,3,1,1,0,0,0,40,41,1
66,1,274451,5,1,7,1,1,0,0,0,25,41,1
31,2,246439,10,1,7,1,1,0,7298,0,50,41,1
21,2,124242,12,7,4,3,1,1,0,0,40,41,0
67,1,123393,9,1,6,1,1,0,6418,0,58,41,1
26,2,159732,9,6,6,5,1,0,0,0,40,41,0
21,2,161415,10,7,10,5,1,0,0,0,50,41,0
33,2,157568,9,1,8,1,1,0,0,0,40,41,0
33,2,168030,9,2,4,4,1,1,0,0,32,41,0
59,0,349910,13,1,1,1,1,0,10605,0,50,41,1
82,5,130329,4,1,7,1,1,0,0,0,50,41,0
34,0,56964,16,1,3,2,1,1,0,0,50,41,1
29,2,370509,13,1,1,1,1,0,0,0,50,23,1
19,2,106306,10,2,4,3,1,1,0,0,40,41,0
57,1,56480,9,1,1,1,1,0,0,0,1,41,0
41,2,115932,10,1,1,1,1,0,99999,0,50,41,1
55,2,154580,6,1,4,1,2,0,2580,0,40,41,0
27,2,404421,10,7,2,5,2,0,0,0,40,41,0
33,2,194901,9,7,10,5,1,0,0,0,45,41,0
43,0,164790,10,2,14,5,2,0,0,0,50,41,1
72,3,94242,10,6,9,5,1,1,0,0,16,41,0
68,1,365020,9,1,5,1,1,0,0,0,40,41,0
29,2,160512,9,4,14,3,1,1,0,0,40,41,0
41,2,170331,13,1,3,1,1,0,0,0,60,41,0
30,2,101266,9,1,11,1,1,0,0,0,40,41,0
31,2,100252,13,2,4,5,3,0,99999,0,70,41,1
54,2,217718,3,3,4,4,2,1,0,0,30,19,0
32,2,170154,12,4,1,4,1,1,25236,0,50,41,1
56,2,105281,9,6,5,5,1,1,0,1974,40,41,0
41,0,283917,11,1,3,1,1,0,0,0,35,41,1
48,2,39530,9,2,14,5,1,1,0,0,40,41,0
66,1,212185,4,1,7,1,1,0,0,0,48,41,0
25,5,90752,13,7,5,5,1,1,0,0,50,41,0
31,2,202450,9,1,8,1,1,0,0,1573,40,41,0
32,2,168138,12,2,5,5,1,0,2597,0,48,41,0
51,2,159755,13,1,1,1,1,0,7688,0,40,41,1
42,2,191765,9,7,14,4,2,1,0,2339,40,33,0
31,2,340880,15,1,3,1,1,0,0,0,60,41,1
43,1,113211,9,1,1,2,1,1,0,0,40,41,0
42,2,134509,10,7,6,4,2,1,0,0,40,41,0
20,0,147280,9,7,4,4,5,0,0,0,40,41,0
40,2,145441,13,1,3,1,1,0,0,0,40,41,1
65,2,398001,9,6,14,5,1,1,0,0,20,41,0
53,2,31588,13,1,3,1,1,0,0,0,52,41,1
56,2,189975,10,1,10,1,1,0,0,1902,60,41,1
51,0,231495,16,1,1,1,1,0,7688,0,55,41,1
44,2,186916,14,1,1,1,1,0,0,0,50,41,1
49,5,213140,9,1,1,1,1,0,0,1902,60,41,1
47,2,176893,9,2,10,5,2,0,8614,0,44,41,1
22,2,115244,12,1,3,2,1,1,0,0,40,41,0
53,2,313243,10,4,10,5,1,0,0,2444,45,41,1
41,4,169995,10,2,11,5,1,0,0,0,20,41,0
19,2,198459,9,7,14,3,1,0,0,2001,40,41,0
27,4,66824,13,7,3,5,4,1,3325,0,43,41,0
48,1,52240,11,1,1,2,1,1,0,0,25,41,1
52,2,35305,4,7,4,3,1,1,0,0,7,41,0
61,0,186451,15,1,3,1,1,0,0,1902,40,41,1
45,1,160724,13,1,1,1,3,0,0,0,45,26,1
29,2,210464,5,1,8,1,1,0,0,0,40,41,0
41,2,207685,10,2,4,5,1,0,0,0,21,41,0
38,2,233717,10,2,1,4,2,0,0,0,60,41,0
32,2,222205,10,1,3,2,1,1,0,0,40,41,1
37,2,167613,9,1,4,1,1,0,0,0,40,41,0
55,2,148773,6,1,8,1,1,0,0,0,40,41,0
62,4,68268,9,1,6,1,1,0,0,0,40,41,0
48,2,174533,9,1,8,1,1,0,0,0,40,41,0
43,2,273230,10,1,1,1,1,0,0,0,50,41,1
25,2,187502,9,7,5,3,2,0,0,0,24,41,0
47,2,209320,9,4,4,5,1,1,0,0,40,41,0
49,1,56841,13,1,7,1,1,0,0,0,70,41,0
55,2,254627,9,1,4,1,1,0,0,0,40,41,0
42,2,42703,9,2,14,4,1,1,0,0,40,41,0
40,2,374137,9,2,14,3,1,0,0,0,40,41,0
34,2,196385,11,1,1,1,1,0,0,0,40,41,0
38,2,192930,9,4,5,4,1,1,0,0,10,41,0
39,2,99527,9,1,10,1,1,0,0,0,40,41,1
45,2,185437,12,2,10,5,1,1,0,0,55,41,0
43,2,247162,12,7,5,3,1,0,0,0,40,41,0
32,3,131534,9,7,1,5,2,1,0,0,40,41,0
18,2,184693,10,7,4,3,1,1,0,0,20,4,0
27,2,704108,14,7,3,5,1,0,0,0,40,41,0
57,2,220262,12,2,9,5,1,1,0,0,40,41,0
38,2,95654,9,1,14,2,1,1,0,0,60,41,0
67,2,89346,13,1,3,1,1,0,0,0,40,41,1
26,2,94392,7,4,4,4,1,1,0,0,20,41,0
21,2,334113,9,7,8,3,1,0,0,0,40,41,0
17,2,32763,6,7,4,3,1,0,0,0,15,41,0
31,2,136651,9,1,10,1,1,0,0,0,40,4,0
51,1,240236,12,4,5,5,2,0,0,0,30,41,0
29,2,53271,13,1,1,1,1,0,0,0,40,41,1
28,2,31493,13,7,10,3,1,0,0,0,40,41,1
32,2,195891,12,1,3,1,1,0,0,0,45,41,1
31,4,209103,10,1,11,1,1,0,3464,0,45,41,0
26,2,211424,10,1,2,1,1,0,0,0,40,41,1
28,4,84657,13,2,3,5,1,1,0,0,40,41,0
40,2,151408,14,7,3,5,1,1,0,0,40,41,0
51,2,106819,4,7,2,3,1,0,0,0,19,41,0
62,2,132917,10,1,6,1,2,0,0,0,20,41,0
54,2,146834,6,1,8,1,1,0,0,0,60,41,0
55,2,164332,9,4,4,5,1,1,0,0,16,41,0
24,2,30656,9,7,2,5,1,0,0,0,20,41,0
27,2,113501,14,7,14,3,1,0,0,0,45,41,0
18,2,165316,9,7,6,3,1,0,0,0,30,41,0
22,2,233955,13,7,3,5,4,1,14344,0,40,41,1
21,2,126613,9,7,5,5,1,1,0,0,40,41,0
44,1,361280,10,1,5,1,3,0,0,0,80,11,1
38,2,165472,13,1,3,1,1,0,0,0,40,41,1
39,2,99452,13,1,3,1,1,0,0,0,50,41,1
27,2,84977,9,1,10,1,1,0,0,0,40,41,0
35,2,240458,7,2,10,5,2,0,0,0,40,41,0
51,2,230858,10,1,10,1,1,0,0,1977,60,41,1
60,2,123218,10,1,4,1,1,0,0,0,40,41,0
38,2,115289,9,1,8,1,1,0,0,0,40,41,0
37,2,373895,10,4,2,5,2,0,0,0,35,41,0
43,2,152617,10,2,14,3,1,1,0,0,40,41,0
49,0,72619,10,2,14,4,1,1,0,0,50,41,0
17,2,41865,6,7,4,3,1,1,0,0,25,41,0
32,2,190228,9,7,4,5,1,0,0,0,60,41,0
23,2,193090,13,7,3,5,1,1,0,0,38,41,0
28,2,138692,13,1,3,1,1,0,0,1887,40,41,1
83,5,153183,13,1,1,1,1,0,0,2392,55,41,1
25,2,181896,13,7,14,3,1,1,0,0,40,41,0
42,2,268183,13,1,1,1,1,0,0,1485,60,41,0
46,4,213668,7,7,4,5,1,0,0,0,40,41,0
29,2,99369,13,7,3,5,5,1,0,0,50,41,0
44,2,104196,14,1,1,1,1,0,0,0,45,41,1
60,1,176839,15,1,5,1,1,0,0,0,45,41,1
30,4,99502,11,2,11,4,4,1,0,0,40,41,0
24,2,183410,10,7,5,3,1,1,0,0,17,41,0
17,2,25690,6,7,4,3,1,1,0,0,10,41,0
31,2,188961,12,7,9,3,1,1,0,0,40,41,0
52,2,114971,10,1,10,1,1,0,0,0,40,41,1
39,2,121468,13,7,1,3,3,1,0,0,35,41,0
73,5,191540,13,1,5,1,1,0,0,0,50,41,1
38,2,146398,9,7,4,4,2,1,0,0,24,41,0
48,2,193553,9,2,4,5,2,1,0,0,20,41,0
60,2,121127,6,6,5,5,1,1,0,0,40,41,0
26,2,389856,9,7,6,5,1,0,0,0,40,41,0
20,2,290504,9,7,4,4,1,0,0,0,40,41,0
54,0,137065,16,7,1,5,1,1,0,0,40,41,1
50,4,212685,9,1,4,1,2,0,0,0,40,41,0
20,2,71475,10,7,14,3,1,1,0,0,40,41,0
23,2,111450,10,7,14,4,2,0,0,0,22,41,0
35,2,225860,11,1,10,1,1,0,0,0,40,41,1
43,2,129853,6,7,8,5,2,0,0,0,40,41,0
50,2,99925,9,1,14,1,1,0,0,0,32,41,0
58,2,227800,2,4,7,5,2,0,0,0,50,41,0
55,0,111130,12,2,14,3,3,0,0,0,40,41,0
29,2,100764,13,1,1,1,1,0,0,0,45,41,1
47,2,275095,10,2,8,5,1,1,0,0,40,41,0
39,2,147500,9,1,3,2,2,1,0,0,40,41,0
63,4,150079,9,1,14,2,1,1,0,0,35,41,1
27,2,140863,9,7,6,5,1,0,0,0,60,41,0
38,2,193372,10,7,1,3,1,1,0,0,40,41,0
25,2,196771,9,7,2,5,1,0,0,0,65,41,0
31,2,231826,9,1,4,1,1,0,0,0,52,4,0
40,3,196456,10,7,14,3,1,1,0,0,40,41,0
42,2,34037,16,7,3,5,1,0,0,0,50,41,0
52,2,174964,9,1,5,1,1,0,0,0,40,41,1
46,2,91608,13,1,14,1,1,0,0,0,40,41,1
31,2,403468,10,4,4,4,1,1,0,0,50,4,0
33,2,112900,9,2,4,4,1,1,0,0,40,41,0
58,2,242670,9,7,14,4,1,1,0,0,40,41,0
52,4,187830,9,2,9,4,1,0,4934,0,36,41,1
25,1,368115,13,7,1,5,1,0,13550,0,35,41,1
54,2,343242,13,1,5,1,1,0,0,0,40,41,1
46,2,113390,14,1,14,1,1,0,0,1740,60,41,0
28,2,200733,9,1,10,1,1,0,0,0,40,41,0
24,1,236769,4,1,10,1,1,0,0,0,40,41,0
39,2,22494,13,7,1,5,1,1,0,0,40,41,0
60,3,129379,10,1,9,1,1,0,0,0,40,41,0
22,2,239098,9,7,4,4,1,1,0,0,40,41,0
27,2,167501,13,7,1,3,1,1,0,0,40,41,0
35,2,77146,13,1,5,1,1,0,0,0,45,41,1
47,2,82797,13,1,3,1,1,0,0,0,50,41,0
33,1,134886,13,1,3,2,1,1,0,0,50,41,1
40,5,218558,13,1,1,1,1,0,0,0,45,41,1
38,2,207568,13,1,1,1,1,0,5178,0,40,41,1
26,2,196899,12,4,10,5,5,1,0,0,40,41,0
54,1,200960,13,1,5,1,1,0,0,0,50,41,1
60,2,232337,4,2,8,5,1,0,0,0,40,41,0
32,2,98656,14,7,1,5,1,1,0,0,40,41,0
19,0,194260,10,7,14,3,1,1,0,0,15,41,0
31,2,234976,7,7,14,4,1,1,0,0,48,41,0
29,2,349116,9,4,5,4,1,1,0,0,25,41,0
39,2,175390,9,7,5,4,2,1,0,0,40,41,0
26,2,214637,9,2,4,4,1,1,0,0,35,41,0
27,2,185127,11,7,1,3,1,0,0,0,40,41,0
52,2,98752,5,6,14,4,1,1,0,0,40,41,0
50,4,218382,10,2,4,4,2,1,0,0,40,41,0
51,2,153486,9,1,8,1,1,0,0,0,45,41,1
51,3,174102,9,1,14,1,1,0,0,0,40,41,1
40,2,137142,9,1,5,1,1,0,0,0,40,41,1
61,2,241013,4,6,7,5,2,0,0,0,40,41,0
35,2,267798,9,2,10,4,1,0,0,0,40,41,0
31,2,263561,14,1,1,1,1,0,0,0,40,41,1
43,2,113324,9,1,10,1,1,0,0,1902,40,41,1
20,2,39764,9,7,2,3,1,0,0,0,40,41,0
35,2,172186,10,4,10,5,1,0,0,0,40,41,0
30,2,460408,10,1,5,1,1,0,0,1672,45,41,0
42,1,185129,15,1,3,1,1,0,0,1887,40,41,1
51,2,61270,9,1,2,1,1,0,0,0,40,41,1
39,5,124685,14,2,1,5,3,0,0,0,99,28,1
69,1,76968,5,1,7,1,1,0,0,0,25,41,0
29,3,37933,10,7,14,4,2,1,2174,0,40,41,0
21,2,38772,10,7,5,3,1,0,0,0,20,41,0
24,2,172496,13,7,9,5,1,0,0,0,55,41,0
55,2,306164,9,1,4,1,2,0,0,0,40,41,0
42,1,33795,9,1,10,1,1,0,0,0,45,41,0
48,2,47686,7,1,4,2,1,1,0,0,40,41,0
31,2,193132,13,7,9,5,1,1,0,0,42,41,0
52,2,400004,11,1,1,1,1,0,0,0,40,41,1
30,2,101283,10,7,4,5,1,1,0,0,40,41,0
29,2,192384,9,7,10,5,1,0,0,0,40,41,0
32,2,113838,10,1,2,1,1,0,0,0,40,41,0
47,2,278322,10,1,3,1,1,0,7688,0,40,41,1
56,2,199713,5,1,10,1,1,0,0,0,40,41,0
40,2,236021,10,1,6,1,1,0,0,0,40,41,0
20,2,138938,10,7,3,3,1,1,0,0,10,41,0
36,2,126946,10,4,10,5,1,0,0,0,40,41,0
45,2,44791,13,7,3,5,1,0,0,0,40,41,0
38,2,31964,5,1,14,1,1,0,0,0,40,41,0
60,0,352156,15,1,3,1,1,0,0,0,40,41,1
70,1,205860,14,1,1,1,2,0,0,0,40,41,0
21,2,113106,10,7,4,3,1,1,0,0,30,41,0
57,2,89182,9,6,14,5,1,1,0,0,40,41,0
33,2,250782,9,1,8,1,1,0,0,0,48,41,0
37,2,193855,9,1,10,1,1,0,0,1902,50,41,0
50,1,132716,15,1,1,1,1,0,99999,0,50,41,1
68,2,218637,10,1,5,1,1,0,0,2377,55,41,1
28,2,177955,7,1,14,2,1,1,0,0,40,4,0
32,2,198660,10,1,10,1,1,0,0,0,40,41,0
30,2,207937,15,2,3,5,1,0,10520,0,50,41,1
18,2,168740,7,7,2,3,1,0,0,0,30,41,0
45,2,199625,10,2,3,4,1,1,0,0,20,41,0
22,2,213902,9,7,14,4,1,1,0,0,40,4,0
38,2,208379,13,7,8,5,1,1,0,0,8,41,0
37,2,113120,11,2,3,5,1,1,0,0,40,41,0
23,2,57827,13,7,7,5,1,0,0,0,40,41,0
59,2,515712,4,1,10,1,1,0,0,0,40,41,0
48,5,54190,15,1,3,1,1,0,15024,0,40,41,1
53,5,134793,10,1,1,1,1,0,15024,0,50,41,1
18,2,396270,9,7,14,3,1,0,0,0,25,41,0
30,2,231620,13,7,5,5,1,1,0,0,40,4,0
50,2,174655,10,1,5,1,1,0,0,0,45,41,1
38,1,344480,9,1,10,1,1,0,4064,0,40,41,0
48,2,176732,5,2,5,5,1,1,0,0,40,41,0
60,2,143932,9,1,10,1,1,0,0,0,40,41,0
46,2,551962,9,4,2,4,1,1,0,0,50,30,0
39,2,257942,13,1,5,1,1,0,0,0,60,41,1
55,4,253062,10,1,3,1,1,0,0,0,40,41,1
17,2,193748,7,7,5,3,1,0,0,0,15,41,0
46,2,368561,13,1,5,1,1,0,0,0,55,41,1
50,2,192964,9,2,5,4,1,1,0,0,65,41,0
32,2,217304,13,7,11,5,2,0,0,0,30,41,0
18,2,120029,9,7,4,3,1,1,0,0,40,41,0
34,2,62124,9,4,4,5,2,0,0,0,40,41,0
50,2,94885,13,2,3,5,1,0,0,0,45,41,1
32,2,192565,7,1,1,1,1,0,0,0,55,41,0
23,4,220912,13,7,3,5,2,1,0,0,40,41,0
26,2,184120,13,7,3,5,1,0,0,0,50,41,0
46,2,140782,12,2,3,5,1,1,0,0,50,41,0
43,5,170785,10,1,5,1,1,0,0,0,55,41,0
32,2,90705,9,1,6,1,1,0,0,0,60,41,1
37,0,108293,12,2,3,4,1,1,0,0,38,41,0
48,2,168283,10,1,6,1,1,0,0,0,45,41,1
28,2,339372,13,7,14,5,1,0,0,1408,40,41,0
43,2,193672,9,1,8,1,1,0,0,0,40,41,0
51,4,143865,6,6,4,5,1,1,0,0,24,41,0
30,2,209317,9,7,8,5,1,0,0,0,50,21,0
34,0,204461,14,1,3,1,1,0,0,0,50,41,1
34,2,137088,9,1,10,4,4,0,0,0,40,41,0
41,2,149102,13,1,1,1,1,0,0,0,60,41,1
53,2,182855,6,2,14,4,1,1,0,0,48,41,0
42,2,572751,1,1,10,1,1,0,0,0,40,35,0
18,2,83451,9,7,4,3,1,1,0,0,30,41,0
81,2,98116,13,6,5,5,1,0,0,0,50,41,1
40,2,119225,11,1,3,1,1,0,0,0,40,41,0
26,2,134888,13,7,9,3,1,1,0,0,35,41,0
20,2,745817,10,7,9,3,1,1,0,0,15,41,0
41,2,88368,9,7,5,5,1,1,0,0,50,41,0
49,0,122066,14,1,3,1,1,0,0,0,45,41,1
22,2,363219,10,7,4,5,1,1,0,0,20,41,0
46,2,84402,13,2,3,5,1,0,0,0,45,41,1
56,2,34626,10,2,1,5,1,1,0,1980,40,41,0
35,2,150042,9,1,1,2,1,1,0,0,40,41,1
34,2,48014,13,4,1,5,1,1,0,0,35,41,0
29,4,177398,14,1,3,2,1,1,0,0,40,41,1
35,2,422933,13,7,4,5,1,0,0,0,37,41,0
29,2,131088,10,1,1,1,1,0,0,0,40,41,0
21,2,178255,10,7,14,5,1,1,0,0,30,13,0
52,1,129311,10,1,1,1,1,0,0,0,95,41,1
45,2,473171,9,1,10,1,1,0,0,0,40,41,0
43,2,236985,9,1,10,1,2,0,0,0,40,41,0
35,2,207568,6,7,4,3,1,0,0,0,40,41,0
30,2,85708,9,1,14,1,1,0,0,0,40,41,0
45,2,98765,9,7,8,4,1,1,0,0,40,8,0
29,2,192283,10,7,4,4,1,1,0,0,20,41,0
29,0,271012,6,7,4,3,2,1,0,0,40,41,0
33,2,189265,13,7,1,5,1,1,0,0,40,41,0
17,2,321880,6,7,4,3,2,0,0,0,15,41,0
52,2,177465,9,2,5,4,1,1,0,0,25,41,0
24,2,127647,10,4,14,4,1,1,0,0,35,41,0
32,0,119033,9,1,6,1,1,0,0,0,40,41,1
40,2,289748,13,7,1,5,1,1,4650,0,48,41,0
33,2,284531,13,7,5,5,1,1,0,0,40,41,0
30,2,251120,4,7,10,5,1,0,0,0,38,41,0
28,2,113870,9,7,14,5,1,0,0,0,40,41,0
62,6,170114,12,1,7,1,1,0,0,0,50,41,0
46,4,121124,13,1,11,1,1,0,15024,0,40,41,1
32,2,328199,11,7,9,5,1,1,0,0,64,41,0
26,2,206307,9,1,10,1,1,0,0,0,40,41,1
41,5,236021,13,1,3,1,1,0,15024,0,40,41,1
57,3,170603,10,1,14,1,1,0,0,0,40,41,1
52,2,74275,10,1,5,1,1,0,7298,0,45,41,1
35,1,112271,13,1,1,1,1,0,0,0,50,41,1
19,2,118306,9,7,2,3,1,0,0,0,16,41,0
49,2,126754,13,7,1,5,1,0,0,0,45,41,1
38,2,205359,7,1,14,2,1,1,0,0,32,41,0
30,2,398662,9,7,8,3,1,0,0,0,40,41,0
32,2,202498,7,1,2,1,1,0,0,0,40,13,0
32,2,105650,9,1,1,2,1,1,0,0,50,41,1
46,2,191204,11,7,1,3,1,1,0,0,40,41,0
22,2,56582,9,7,7,5,1,0,0,0,50,41,0
47,4,51579,10,1,11,1,1,0,0,0,50,41,0
57,1,152030,10,1,5,2,1,1,0,0,25,41,1
47,2,227310,10,2,14,4,2,1,0,0,40,41,0
41,2,55854,13,1,3,1,1,0,0,0,56,41,1
36,4,28996,9,1,6,1,1,0,0,0,40,41,0
32,2,160634,13,1,7,1,1,0,0,0,60,41,0
37,2,222450,7,3,4,4,1,0,0,0,40,22,0
36,5,180419,9,1,7,1,1,0,0,0,45,41,0
64,2,116084,9,1,10,1,1,0,2635,0,40,41,0
17,2,202521,6,7,4,3,1,0,0,0,15,41,0
23,2,186014,10,7,14,3,1,1,0,0,15,41,0
40,2,88368,10,2,14,4,1,1,914,0,40,41,0
42,0,190044,13,1,1,1,1,0,15024,0,50,41,1
37,1,35330,9,1,4,1,1,0,0,0,42,41,0
35,3,84848,10,7,2,4,1,1,0,0,40,41,0
56,1,176280,9,2,4,5,1,0,0,0,50,41,0
52,2,145271,13,1,10,1,3,0,0,0,40,41,0
37,4,108320,13,1,9,1,1,0,0,0,45,41,1
48,0,106377,16,1,3,1,1,0,0,0,65,41,1
24,2,258730,9,2,4,3,1,1,0,0,40,28,0
33,2,58305,11,1,10,1,1,0,0,0,40,41,0
39,2,341672,11,1,9,1,3,0,0,0,40,11,0
34,2,176648,9,2,14,5,2,0,0,0,42,41,0
23,2,481175,10,7,1,3,5,0,0,0,24,30,0
49,2,187454,9,1,5,1,1,0,99999,0,65,41,1
18,2,25837,9,7,4,5,1,0,0,0,25,41,0
20,2,385077,8,7,8,3,1,0,0,0,40,41,0
54,2,68985,14,1,5,1,1,0,0,0,55,41,1
19,2,181572,10,7,14,3,1,0,0,0,40,41,0
